2025-09-10 21:04:23 | WARNING  | agents.data_fetching_agent:<module>:22 | TuShare或Alpha Vantage未安装，某些功能可能不可用
2025-09-10 21:04:33 | ERROR    | main_agent:_load_config:50 | 加载配置文件失败 settings.json: [Errno 2] No such file or directory: 'config/settings.json'
2025-09-10 21:04:33 | ERROR    | main_agent:_load_config:50 | 加载配置文件失败 api_keys.json: [Errno 2] No such file or directory: 'config/api_keys.json'
2025-09-10 21:04:33 | ERROR    | main_agent:_load_config:50 | 加载配置文件失败 stock_symbols.json: [Errno 2] No such file or directory: 'config/stock_symbols.json'
2025-09-10 21:04:33 | INFO     | main_agent:_initialize_agents:56 | 开始初始化子Agent...
2025-09-10 21:04:33 | WARNING  | agents.data_fetching_agent:_initialize_apis:67 | TuShare未安装，A股数据获取功能不可用
2025-09-10 21:04:33 | INFO     | main_agent:_initialize_agents:88 | 所有子Agent初始化完成
2025-09-10 21:04:33 | INFO     | main_agent:start:101 | 正在启动股票投资分析系统...
2025-09-10 21:04:33 | INFO     | agents.data_fetching_agent:start:342 | 数据抓取Agent启动
2025-09-10 21:04:33 | INFO     | agents.portfolio_analyzer:start:315 | 投资组合分析Agent启动
2025-09-10 21:04:33 | INFO     | agents.feishu_integration:start:238 | 飞书集成Agent启动
2025-09-10 21:04:33 | ERROR    | agents.feishu_integration:get_access_token:66 | 获取访问令牌失败: invalid param
2025-09-10 21:04:33 | WARNING  | agents.feishu_integration:start:245 | 飞书连接测试失败: 无法获取访问令牌
2025-09-10 21:04:33 | INFO     | agents.notification_agent:start:381 | 通知Agent启动
2025-09-10 21:04:33 | INFO     | agents.ai_analysis_agent:start:441 | AI分析Agent启动
2025-09-10 21:04:33 | INFO     | utils.auto_scheduler:add_task:79 | 添加定时任务: price_update - 更新所有持仓股票价格
2025-09-10 21:04:33 | INFO     | utils.auto_scheduler:add_task:79 | 添加定时任务: portfolio_analysis - 分析投资组合状况
2025-09-10 21:04:33 | INFO     | utils.auto_scheduler:add_task:79 | 添加定时任务: daily_report - 发送每日投资报告
2025-09-10 21:04:33 | INFO     | utils.auto_scheduler:add_task:79 | 添加定时任务: weekly_report - 发送每周投资报告
2025-09-10 21:04:33 | INFO     | utils.auto_scheduler:add_task:79 | 添加定时任务: ai_analysis - 运行AI智能分析
2025-09-10 21:04:33 | INFO     | utils.auto_scheduler:add_task:79 | 添加定时任务: data_sync - 同步数据到飞书表格
2025-09-10 21:04:33 | INFO     | utils.auto_scheduler:setup_default_tasks:288 | 默认定时任务设置完成
2025-09-10 21:04:33 | INFO     | utils.auto_scheduler:start:180 | 调度器启动成功
2025-09-10 21:04:33 | INFO     | main_agent:start:116 | 股票投资分析系统启动成功
2025-09-10 21:04:33 | INFO     | main_agent:run_initial_update:151 | 执行启动后初始更新...
2025-09-10 21:04:33 | INFO     | agents.data_fetching_agent:update_all_prices:236 | 开始更新所有股票价格...
2025-09-10 21:04:33 | INFO     | agents.data_fetching_agent:update_all_prices:272 | 价格更新完成: 成功 0, 失败 0
2025-09-10 21:04:33 | INFO     | agents.feishu_integration:sync_data:79 | 开始同步数据到飞书...
2025-09-10 21:04:33 | ERROR    | agents.feishu_integration:get_access_token:66 | 获取访问令牌失败: invalid param
2025-09-10 21:04:33 | INFO     | agents.notification_agent:send_startup_report:148 | 发送系统启动报告...
2025-09-10 21:04:33 | INFO     | agents.notification_agent:_send_email:219 | 发送邮件到: zbin523@gmail.com
2025-09-10 21:04:33 | INFO     | agents.notification_agent:_send_email:220 | 主题: 股票投资分析系统启动成功
2025-09-10 21:04:33 | INFO     | agents.notification_agent:send_startup_report:178 | 启动报告发送成功
2025-09-10 21:04:33 | INFO     | main_agent:run_initial_update:165 | 初始更新完成
2025-09-10 21:06:08 | INFO     | main_agent:add_buy_record:220 | 添加买入记录: 600900
2025-09-10 21:06:08 | INFO     | agents.feishu_integration:sync_buy_record:105 | 同步买入记录到飞书: 600900
2025-09-10 21:06:08 | INFO     | agents.notification_agent:_send_email:219 | 发送邮件到: zbin523@gmail.com
2025-09-10 21:06:08 | INFO     | agents.notification_agent:_send_email:220 | 主题: 交易通知 - 买入 600900
2025-09-10 21:06:08 | INFO     | agents.notification_agent:send_trade_notification:110 | 交易通知发送成功: 600900
2025-09-10 21:07:04 | INFO     | main_agent:add_buy_record:220 | 添加买入记录: 515880
2025-09-10 21:07:04 | INFO     | agents.feishu_integration:sync_buy_record:105 | 同步买入记录到飞书: 515880
2025-09-10 21:07:04 | INFO     | agents.notification_agent:_send_email:219 | 发送邮件到: zbin523@gmail.com
